MICS_CO,MICS_NH,MICS_NO,BME_RAW_ADC,BME_REAL_ADC,SCD_CO2,SCD_TEMP,SCD_HUM,MQ5_VOLTAGE_MV,MQ5_GAS_DETECTED,label
52,21,32,201575,251481,456,25,41,820,0,normal
56,21,32,201673,251334,460,25,40,819,0,normal
53,22,32,201639,251334,460,25,40,822,0,normal
54,23,31,201551,251280,458,25,40,822,0,normal
57,22,29,201630,251357,455,25,41,819,0,normal
56,22,29,201731,251307,459,26,40,824,0,normal
53,23,31,201737,251298,466,25,41,826,0,normal
57,22,29,201801,251261,457,26,41,821,0,normal
55,23,29,201861,251319,463,26,40,824,0,normal
55,23,31,201794,251252,466,25,40,821,0,normal
57,22,29,201732,251388,465,25,40,817,0,normal
55,21,29,201693,251383,465,25,40,821,0,normal
56,21,29,201777,251313,470,25,41,815,0,normal
85,22,31,201447,251000,462,25,40,819,0,B_fire
60,22,29,201604,251119,492,25,41,823,0,B_fire
84,21,29,201674,251414,464,25,41,815,0,B_fire
84,23,29,201794,251081,466,26,40,806,0,B_fire
64,21,30,201800,251436,451,26,40,806,0,B_fire
63,22,30,201474,251144,485,25,39,805,0,B_fire
63,21,31,201897,251503,500,25,39,805,0,B_fire
122,22,30,201913,252070,522,25,40,827,0,B_fire
120,22,30,201930,252418,556,25,41,826,0,B_fire
113,24,30,202023,253453,605,26,40,832,0,B_fire
176,23,31,202124,253666,696,25,41,840,0,B_fire
171,24,31,202364,254759,751,28,40,857,0,B_fire
221,24,33,202529,255672,814,26,42,850,0,B_fire
290,25,33,202853,257016,908,27,40,884,0,B_fire
286,24,32,203190,258746,1001,28,42,884,0,B_fire
339,25,34,203261,259504,1105,30,40,905,0,B_fire
419,24,34,203957,261469,1230,28,40,928,0,B_fire
453,27,34,204308,262735,1348,31,41,951,0,B_fire
528,26,35,204659,264890,1479,32,43,966,0,B_fire
564,28,36,204911,266903,1612,33,43,984,0,B_fire
595,27,35,205411,268289,1716,33,41,1017,0,B_fire
673,28,37,205474,269413,1807,32,44,1020,0,B_fire
729,27,37,206108,272275,2014,35,42,1038,0,B_fire
781,30,38,206210,273945,2107,36,44,1059,0,B_fire
883,31,37,206788,275750,2311,36,43,1095,0,B_fire
925,31,38,207310,277653,2436,36,45,1111,0,B_fire
1003,31,40,207628,280292,2587,37,44,1152,1,B_fire
1055,31,40,208205,282614,2730,37,44,1177,1,B_fire
1124,32,41,208492,284253,2864,39,44,1206,1,B_fire
1176,34,42,208917,285837,3006,41,46,1218,1,B_fire
1195,33,42,209160,286912,3080,41,46,1237,1,B_fire
1246,33,41,209422,287880,3172,42,45,1238,1,B_fire
1278,33,43,210047,290562,3357,43,45,1270,1,B_fire
1371,34,42,210470,293537,3571,43,46,1296,1,B_fire
1439,35,44,211105,294957,3686,44,45,1318,1,B_fire
1457,36,44,211139,296665,3798,44,45,1362,1,B_fire
1507,35,44,211697,298418,3914,44,45,1345,1,B_fire
1571,37,45,211901,299714,4014,46,48,1379,1,B_fire
1655,37,45,212502,302324,4212,46,48,1424,1,B_fire
1619,37,46,212230,301072,4116,48,48,1381,1,B_fire
1645,38,45,212776,303675,4293,48,48,1422,1,B_fire
1733,39,47,213242,305131,4380,49,48,1425,1,B_fire
1747,38,46,213228,307001,4544,49,48,1451,1,B_fire
1762,39,48,213123,306316,4483,48,48,1465,1,B_fire
1866,39,47,213815,308695,4681,49,48,1503,1,B_fire
1816,39,49,213551,307847,4637,48,47,1462,1,B_fire
1846,41,49,213647,308608,4641,51,48,1471,1,B_fire
1855,39,47,213550,308464,4631,51,49,1493,1,B_fire
1888,40,49,214012,309087,4695,50,48,1502,1,B_fire
1912,41,48,214253,310438,4838,51,47,1510,1,B_fire
56,22,29,201787,251375,463,25,41,824,0,normal
55,23,29,201842,251228,469,25,40,815,0,normal
57,22,29,201983,251159,465,25,41,815,0,normal
56,23,29,201992,251286,469,25,40,822,0,normal
57,22,29,201892,251197,466,26,40,816,0,normal
57,24,30,201958,251164,468,26,42,820,0,normal
55,24,30,201944,251278,458,25,42,820,0,normal
56,23,29,201835,251102,458,25,41,816,0,normal
57,23,29,201924,251050,468,25,42,825,0,normal
55,22,29,201879,251238,467,25,42,818,0,normal
57,22,30,202091,251035,466,25,41,822,0,normal
57,23,30,201954,251077,467,25,41,818,0,normal
53,22,30,202022,250997,458,25,42,819,0,normal
54,23,30,201918,251128,460,26,41,814,0,normal
56,24,29,201974,250982,466,25,41,825,0,normal
52,24,30,201932,251055,465,25,41,822,0,normal
54,22,28,201880,251055,457,25,41,821,0,normal
56,23,30,201935,251052,454,25,42,812,0,normal
56,23,30,202096,250967,461,24,41,822,0,normal
56,24,30,202073,251039,458,24,41,811,0,normal
56,23,28,201870,250882,455,24,41,821,0,normal
52,23,28,201996,250936,461,24,41,818,0,normal
55,23,30,201977,251001,457,24,41,811,0,normal
55,22,30,201938,250939,459,24,42,814,0,normal
55,24,28,201979,250931,453,24,41,815,0,normal
54,22,28,201844,250768,455,25,42,816,0,normal
52,22,29,202023,250900,461,25,41,810,0,normal
51,23,30,201973,250818,459,24,42,817,0,normal
52,22,30,201948,250872,458,25,42,808,0,normal
54,24,30,201884,250806,450,25,42,812,0,normal
53,22,30,201875,250788,455,25,42,813,0,normal
53,24,29,201879,250831,453,24,41,809,0,normal
54,23,29,201971,250650,449,24,42,810,0,normal
52,24,30,201935,250771,456,24,41,813,0,normal
54,24,29,201760,250746,449,24,41,812,0,normal
53,23,30,201802,250778,448,25,41,806,0,normal
49,24,28,201896,250737,453,24,41,813,0,normal
52,24,28,201923,250650,450,25,42,809,0,normal
52,24,30,201709,250705,456,24,41,808,0,normal
52,22,30,201844,250751,453,24,41,808,0,normal
52,22,28,201917,250650,447,24,41,802,0,normal
51,24,28,201737,250658,446,24,41,804,0,normal
51,24,28,201614,250650,452,24,41,805,0,normal
49,22,28,201729,250650,444,25,41,806,0,normal
51,23,29,201754,250680,446,25,42,803,0,normal
50,22,29,201717,250650,452,24,41,801,0,normal
49,24,30,201662,250695,452,25,41,803,0,normal
48,22,28,201565,250650,449,25,41,805,0,normal
51,24,28,201774,250650,445,24,42,799,0,normal
52,23,30,201573,250650,446,25,41,803,0,normal
55,23,31,201819,251251,451,26,41,805,0,C_fire
93,23,31,201865,251110,482,25,39,819,0,C_fire
74,23,31,201818,251596,484,25,41,839,0,C_fire
55,21,29,201506,251000,483,26,39,826,0,C_fire
60,22,30,201760,251056,455,26,39,835,0,C_fire
63,23,29,201850,251089,466,26,39,836,0,C_fire
100,23,31,201630,251297,519,25,40,835,0,C_fire
116,21,30,201972,251950,518,25,40,833,0,C_fire
149,21,29,202091,252826,582,27,40,861,0,C_fire
178,23,29,202426,253290,646,26,39,859,0,C_fire
184,22,31,202348,254629,705,26,40,869,0,C_fire
231,23,31,202504,255809,798,28,40,889,0,C_fire
288,22,32,203179,256986,916,28,40,905,0,C_fire
315,22,32,203649,257987,1020,29,42,942,0,C_fire
385,24,31,203846,259192,1104,29,40,963,0,C_fire
410,23,33,204266,261149,1231,29,42,973,0,C_fire
469,25,31,204560,262960,1377,30,41,1014,0,C_fire
545,23,33,204725,264442,1472,30,42,1024,0,C_fire
589,25,34,205467,266027,1612,31,40,1048,0,C_fire
658,24,34,206085,267948,1782,32,41,1075,0,C_fire
760,26,34,206399,270461,1931,33,41,1138,1,C_fire
782,26,34,206550,271641,2071,35,41,1160,1,C_fire
838,26,34,207405,273294,2233,36,43,1198,1,C_fire
975,27,36,207991,276241,2432,35,41,1230,1,C_fire
1022,28,35,208554,277870,2560,38,42,1235,1,C_fire
1055,26,37,208975,280180,2711,38,43,1279,1,C_fire
1137,29,38,209125,281761,2878,39,43,1309,1,C_fire
1245,29,37,210071,284982,3095,40,42,1345,1,C_fire
1308,29,38,210365,286178,3200,40,42,1397,1,C_fire
1324,28,39,210884,288424,3330,40,42,1412,1,C_fire
1424,28,40,211554,291394,3577,42,43,1442,1,C_fire
1503,29,40,211761,292131,3666,42,42,1476,1,C_fire
1554,29,41,212536,295442,3903,45,42,1529,1,C_fire
1599,30,41,212999,296303,4047,45,43,1551,1,C_fire
1623,30,39,213397,297838,4102,46,45,1557,1,C_fire
1774,32,42,214202,300973,4337,46,45,1626,1,C_fire
1806,32,42,214544,302287,4499,46,44,1629,1,C_fire
1837,33,43,214557,303623,4573,47,43,1671,1,C_fire
1906,33,43,215443,305859,4730,49,43,1711,1,C_fire
1984,32,42,216071,308327,4930,49,45,1735,1,C_fire
2013,32,44,216244,308444,4956,49,44,1764,1,C_fire
1998,32,42,216115,309459,5062,51,44,1778,1,C_fire
2057,32,43,216497,311398,5143,50,46,1784,1,C_fire
2060,33,44,216341,310937,5110,51,44,1786,1,C_fire
2134,35,43,217002,313257,5293,52,45,1822,1,C_fire
2193,33,45,217789,314982,5462,53,46,1828,1,C_fire
2254,33,43,217842,314829,5480,53,46,1835,1,C_fire
2227,33,44,217542,314722,5445,54,44,1831,1,C_fire
2205,34,43,217342,314213,5350,53,46,1831,1,C_fire
2223,34,43,217592,314163,5376,54,45,1819,1,C_fire
59,22,31,201461,251186,486,26,40,823,0,K_fire
100,22,31,201834,251000,460,26,41,834,0,K_fire
58,22,31,201854,251600,491,25,40,825,0,K_fire
88,22,30,201854,251619,450,25,39,805,0,K_fire
63,23,30,201619,251144,450,25,39,826,0,K_fire
93,21,31,201608,251000,490,25,40,805,0,K_fire
107,22,32,201901,251659,495,25,40,840,0,K_fire
95,22,31,202016,252193,524,25,41,831,0,K_fire
167,23,32,201988,252546,597,27,40,855,0,K_fire
188,22,31,202239,253498,668,25,40,867,0,K_fire
199,23,32,202485,254138,705,27,41,874,0,K_fire
252,22,31,202677,255861,842,28,40,887,0,K_fire
289,24,33,203195,256984,948,28,39,897,0,K_fire
306,23,32,203433,258398,1046,29,39,914,0,K_fire
359,23,34,203539,259866,1148,29,41,957,0,K_fire
417,25,35,204437,261708,1297,31,41,954,0,K_fire
496,23,34,204804,263456,1387,30,41,1004,0,K_fire
558,25,33,205162,265781,1587,31,42,1001,0,K_fire
629,26,34,205718,267469,1718,34,40,1058,0,K_fire
735,26,34,205888,269445,1902,35,42,1058,0,K_fire
775,27,37,206789,271173,2035,35,41,1081,0,K_fire
848,25,36,207026,273229,2167,35,41,1104,0,K_fire
916,26,38,207506,275085,2345,37,40,1163,0,K_fire
1033,26,38,208341,277892,2576,37,40,1182,0,K_fire
1086,26,39,208772,279885,2696,38,41,1195,0,K_fire
1164,27,40,209301,281305,2844,39,41,1253,1,K_fire
1192,28,40,209667,284032,3052,41,42,1271,1,K_fire
1307,30,40,210608,286751,3227,42,43,1304,1,K_fire
1395,28,41,210950,289142,3414,43,42,1342,1,K_fire
1464,30,41,211908,291612,3653,45,43,1384,1,K_fire
1490,30,40,212069,293257,3738,47,43,1392,1,K_fire
1610,29,41,212862,296774,4022,47,41,1448,1,K_fire
1678,32,43,213349,298251,4158,48,42,1494,1,K_fire
1698,31,43,213742,299023,4241,48,41,1468,1,K_fire
1830,31,44,214380,302873,4494,49,41,1538,1,K_fire
1903,32,43,215053,305584,4697,52,42,1574,1,K_fire
1919,31,44,214925,305950,4777,53,41,1572,1,K_fire
1958,32,44,215873,309102,4960,53,43,1638,1,K_fire
2064,32,46,216510,310570,5102,53,44,1630,1,K_fire
2098,33,47,216602,311427,5217,54,43,1644,1,K_fire
2121,33,47,217013,313407,5315,54,44,1688,1,K_fire
2193,35,47,217288,314436,5398,56,42,1700,1,K_fire
2209,35,46,217379,314503,5451,57,43,1707,1,K_fire
2202,33,48,217578,316011,5554,57,42,1703,1,K_fire
2341,35,46,218332,318916,5763,59,44,1769,1,K_fire
2301,34,49,218366,318779,5740,57,42,1760,1,K_fire
2287,36,47,218114,318264,5740,58,42,1744,1,K_fire
2339,34,47,218236,318011,5697,60,43,1762,1,K_fire
2370,35,49,218176,318925,5767,58,42,1769,1,K_fire
2454,35,48,219044,321549,5934,58,44,1780,1,K_fire
76,23,31,201543,251346,450,25,39,806,0,A_fire
69,22,29,201354,251352,461,26,39,805,0,A_fire
64,23,30,201405,251092,452,25,39,832,0,A_fire
55,21,29,201646,251253,470,26,39,807,0,A_fire
89,21,31,201396,251000,450,25,39,805,0,A_fire
55,21,30,201593,251136,485,25,39,808,0,A_fire
67,23,29,201700,251986,496,25,39,826,0,A_fire
107,23,31,201440,252067,522,25,39,812,0,A_fire
91,22,29,201849,252467,572,26,40,838,0,A_fire
142,23,32,202138,253869,641,25,39,840,0,A_fire
216,24,31,202389,254740,740,26,40,847,0,A_fire
250,22,30,202585,255491,852,27,40,875,0,A_fire
320,24,32,202849,257330,932,27,41,877,0,A_fire
303,25,33,202898,258459,1041,29,39,885,0,A_fire
425,23,31,203322,259763,1175,29,42,925,0,A_fire
464,25,31,203683,262118,1312,29,42,932,0,A_fire
523,25,32,204135,263092,1475,30,42,958,0,A_fire
570,25,33,204515,264675,1612,31,40,990,0,A_fire
699,25,32,204805,266940,1763,33,40,1006,0,A_fire
716,25,35,205238,269119,1928,34,41,1025,0,A_fire
833,27,34,205595,271213,2066,34,41,1048,0,A_fire
939,28,36,206283,274188,2311,34,42,1094,0,A_fire
990,27,34,206463,275930,2491,36,42,1111,0,A_fire
1059,27,37,207092,278592,2650,38,43,1147,0,A_fire
1203,28,37,207681,281221,2863,37,41,1179,0,A_fire
1214,28,37,207852,281672,2963,38,41,1173,0,A_fire
1333,31,38,208553,285007,3195,39,42,1218,0,A_fire
1412,29,39,209068,286943,3411,41,42,1228,1,A_fire
1435,30,39,209200,288546,3543,42,41,1254,1,A_fire
1613,31,39,209935,291911,3813,43,43,1305,1,A_fire
1656,33,39,210227,293749,3902,43,43,1306,1,A_fire
1727,32,39,210635,295650,4095,46,43,1339,1,A_fire
1802,34,41,211289,299398,4368,47,42,1381,1,A_fire
1849,34,42,211807,299960,4445,48,43,1401,1,A_fire
1928,34,42,211854,302299,4596,48,42,1401,1,A_fire
2015,35,42,212984,305626,4933,50,42,1471,1,A_fire
2059,34,41,212769,307057,4972,51,42,1451,1,A_fire
2197,35,42,213533,309550,5236,50,44,1497,1,A_fire
2178,37,42,213565,309138,5198,50,44,1507,1,A_fire
2248,36,43,213927,312152,5406,52,44,1521,1,A_fire
2344,35,44,214440,313990,5600,53,43,1565,1,A_fire
2415,36,45,214974,316090,5729,54,44,1583,1,A_fire
2411,38,44,214907,315665,5712,53,43,1568,1,A_fire
2416,36,43,215202,317322,5848,55,45,1589,1,A_fire
2493,36,43,215751,319233,5993,55,45,1614,1,A_fire
2544,39,44,215336,319522,6014,56,43,1628,1,A_fire
2607,37,45,215873,321341,6169,57,44,1626,1,A_fire
2567,37,44,215417,319283,6026,57,44,1600,1,A_fire
2699,37,46,216388,322576,6249,57,43,1657,1,A_fire
2655,38,46,216061,321212,6161,56,45,1630,1,A_fire
82,22,30,201256,251403,456,25,40,805,0,A_fire
91,21,30,201550,251241,459,26,40,822,0,A_fire
68,21,30,201474,251450,450,26,41,805,0,A_fire
55,23,31,201413,251000,450,25,41,814,0,A_fire
63,21,29,201618,251290,484,25,41,805,0,A_fire
55,21,29,201656,251445,476,25,39,805,0,A_fire
82,21,30,201344,251630,474,25,41,824,0,A_fire
120,23,29,201616,251699,538,26,40,840,0,A_fire
128,23,31,201730,252430,590,26,41,843,0,A_fire
123,23,32,202147,253851,656,27,39,839,0,A_fire
205,24,30,202306,255101,747,28,41,872,0,A_fire
252,23,30,202352,255441,848,27,39,853,0,A_fire
288,23,30,202530,257063,936,27,39,893,0,A_fire
373,25,31,202932,258574,1098,28,41,902,0,A_fire
402,25,31,203362,260623,1203,29,41,936,0,A_fire
483,25,31,203503,261489,1310,30,40,935,0,A_fire
535,26,32,203958,263879,1524,31,42,950,0,A_fire
570,25,33,204395,265822,1648,32,42,977,0,A_fire
697,27,33,204883,267794,1766,32,40,991,0,A_fire
736,26,34,205347,269297,1955,33,42,1015,0,A_fire
880,27,34,205923,272029,2174,35,42,1058,0,A_fire
929,28,36,206114,274334,2333,35,41,1072,0,A_fire
977,28,37,206432,276530,2505,37,42,1095,0,A_fire
1057,29,36,207096,278247,2681,37,42,1140,0,A_fire
1155,30,37,207897,281495,2943,38,41,1186,0,A_fire
1218,31,37,208350,283738,3105,40,41,1206,0,A_fire
1302,29,38,208454,285473,3272,40,42,1209,0,A_fire
1394,32,39,209101,287958,3486,43,43,1257,1,A_fire
1516,32,38,209586,290168,3647,44,43,1291,1,A_fire
1606,31,40,210101,293820,3905,43,42,1324,1,A_fire
1625,31,39,210429,294577,3990,44,41,1335,1,A_fire
1701,34,40,210841,296598,4158,45,42,1359,1,A_fire
1816,34,41,211573,300703,4451,46,44,1401,1,A_fire
1929,33,40,212275,303800,4731,48,43,1416,1,A_fire
1928,35,41,212442,303165,4727,49,43,1431,1,A_fire
1997,34,43,212572,305999,4921,51,44,1453,1,A_fire
2074,35,43,213260,307757,5044,51,42,1476,1,A_fire
2252,36,44,213920,310798,5331,51,43,1498,1,A_fire
2235,36,43,213835,311176,5304,52,42,1516,1,A_fire
2373,38,43,214518,315712,5662,52,42,1555,1,A_fire
2341,37,45,214645,313782,5579,53,43,1560,1,A_fire
2466,37,46,214948,316505,5774,53,45,1592,1,A_fire
2562,38,45,215372,318385,5906,54,45,1610,1,A_fire
2565,37,45,215265,319073,5949,55,43,1597,1,A_fire
2641,38,44,215495,319417,6052,55,45,1611,1,A_fire
2712,38,46,216039,320928,6172,57,44,1629,1,A_fire
2690,38,46,215957,321627,6169,58,45,1643,1,A_fire
2782,40,47,216325,322723,6282,56,43,1640,1,A_fire
2750,39,46,216263,323082,6313,58,45,1672,1,A_fire
2703,38,47,216214,321819,6204,56,45,1634,1,A_fire
58,22,29,201851,251342,453,25,41,805,0,C_fire
69,23,29,201814,251070,493,26,39,805,0,C_fire
86,21,31,201714,251228,480,25,41,834,0,C_fire
67,22,31,201574,251143,484,25,41,826,0,C_fire
94,21,30,201502,251425,469,25,39,825,0,C_fire
105,23,31,201815,251147,469,25,40,815,0,C_fire
58,22,31,201696,251555,529,26,39,820,0,C_fire
94,21,30,202048,252435,552,25,41,847,0,C_fire
133,23,29,202266,253117,588,27,39,864,0,C_fire
136,21,31,202331,253348,638,25,39,865,0,C_fire
200,24,32,202286,254647,749,26,41,886,0,C_fire
242,24,32,202670,255550,797,27,39,883,0,C_fire
262,23,30,202973,256864,908,28,41,911,0,C_fire
325,22,31,203245,258189,1023,27,40,923,0,C_fire
395,25,32,203710,259437,1115,29,40,940,0,C_fire
442,23,33,204263,260989,1222,30,41,981,0,C_fire
459,24,33,204418,262373,1375,30,41,1018,0,C_fire
579,24,34,204966,265248,1540,30,41,1048,0,C_fire
640,25,33,205482,267034,1687,31,40,1076,0,C_fire
671,25,34,206143,268573,1792,32,40,1089,0,C_fire
772,27,34,206524,270573,2014,33,42,1145,1,C_fire
788,26,36,207149,272733,2160,33,41,1160,1,C_fire
850,26,36,207480,274239,2282,35,43,1186,1,C_fire
939,28,35,208184,276441,2448,35,41,1213,1,C_fire
966,27,36,208557,277917,2562,38,43,1250,1,C_fire
1054,29,38,209203,280811,2764,39,43,1276,1,C_fire
1152,28,37,209586,283592,2995,38,41,1343,1,C_fire
1210,30,37,210057,285018,3126,41,42,1353,1,C_fire
1324,29,38,210730,288153,3363,42,42,1432,1,C_fire
1344,29,38,211178,289999,3488,41,43,1433,1,C_fire
1427,30,39,212260,292832,3705,44,43,1484,1,C_fire
1493,31,41,212035,293031,3770,43,43,1504,1,C_fire
1531,32,39,212838,294681,3869,45,44,1522,1,C_fire
1646,30,42,213420,298915,4149,45,44,1570,1,C_fire
1729,31,42,214133,300915,4332,47,45,1633,1,C_fire
1803,33,43,214539,302965,4507,47,44,1664,1,C_fire
1872,33,41,215007,304356,4605,49,44,1660,1,C_fire
1882,34,41,215236,304616,4640,50,44,1664,1,C_fire
1979,34,42,215800,307535,4888,50,44,1742,1,C_fire
2040,33,43,216174,309419,5004,51,43,1766,1,C_fire
2055,33,44,216363,309280,5036,52,45,1770,1,C_fire
2063,35,43,216190,309810,5063,53,46,1763,1,C_fire
2123,34,44,216895,311945,5195,51,45,1776,1,C_fire
2235,35,45,217652,314123,5405,54,44,1825,1,C_fire
2289,35,45,217727,314766,5460,52,45,1839,1,C_fire
2332,34,46,217884,315543,5506,53,44,1845,1,C_fire
2296,34,46,217395,315008,5439,53,45,1859,1,C_fire
2360,35,45,218329,317075,5630,54,46,1866,1,C_fire
2412,35,44,218165,317691,5621,53,44,1890,1,C_fire
2444,36,44,218219,318462,5713,54,45,1879,1,C_fire
48,24,30,201717,250665,445,24,42,810,0,normal
48,23,29,201711,250650,447,24,41,809,0,normal
50,22,29,201568,250746,452,25,42,804,0,normal
50,23,30,201639,250650,453,24,40,809,0,normal
48,24,29,201461,250670,445,24,41,798,0,normal
49,21,30,201624,250725,449,25,40,804,0,normal
50,23,30,201688,250726,451,25,41,802,0,normal
48,22,29,201598,250650,452,24,40,804,0,normal
49,22,29,201466,250650,441,25,41,809,0,normal
51,23,29,201457,250736,441,24,40,804,0,normal
48,21,30,201581,250650,451,25,40,803,0,normal
50,22,30,201633,250650,449,24,41,805,0,normal
52,21,29,201554,250650,441,25,40,799,0,normal
52,23,30,201492,250662,452,24,40,799,0,normal
52,22,29,201552,250701,441,25,40,800,0,normal
53,23,30,201598,250677,443,24,41,811,0,normal
53,22,28,201553,250862,454,25,40,804,0,normal
51,21,29,201337,250808,450,24,40,812,0,normal
49,21,28,201437,250944,453,25,40,806,0,normal
50,23,30,201512,250970,449,25,40,813,0,normal
49,23,30,201396,250749,443,24,40,804,0,normal
51,23,28,201274,250858,449,24,40,806,0,normal
53,22,29,201305,250990,452,24,40,805,0,normal
52,22,28,201518,250840,454,25,40,811,0,normal
49,23,28,201254,251016,453,24,40,805,0,normal
51,20,29,201294,251003,452,24,40,804,0,normal
52,22,30,201277,251093,451,24,40,810,0,normal
51,21,29,201322,250948,454,25,39,811,0,normal
51,22,29,201443,251025,450,24,39,804,0,normal
54,21,28,201327,251120,445,25,39,813,0,normal
54,22,30,201369,251029,454,24,39,813,0,normal
53,22,28,201381,251060,454,25,40,807,0,normal
52,22,29,201336,251149,455,25,40,812,0,normal
52,22,30,201363,251141,458,25,40,806,0,normal
54,22,29,201440,251182,447,25,40,808,0,normal
50,20,28,201292,251134,446,26,39,812,0,normal
52,21,28,201187,251067,455,25,39,812,0,normal
55,20,28,201193,251189,453,25,39,807,0,normal
55,22,31,201246,251268,458,25,39,811,0,normal
54,20,30,201402,251298,452,25,40,813,0,normal
55,22,30,201390,251309,449,25,40,816,0,normal
55,22,31,201311,251327,452,26,40,812,0,normal
54,20,30,201251,251272,456,25,39,810,0,normal
52,20,29,201399,251303,457,26,40,810,0,normal
53,20,31,201366,251338,460,25,39,813,0,normal
54,20,30,201164,251390,459,26,40,816,0,normal
51,21,29,201147,251308,453,26,39,816,0,normal
54,20,29,201154,251343,450,25,39,819,0,normal
54,22,29,201302,251243,449,25,40,811,0,normal
55,20,29,201214,251423,459,25,40,809,0,normal
68,22,30,201752,251069,458,25,40,805,0,B_fire
66,21,31,201600,251463,459,26,40,810,0,B_fire
55,23,31,201424,251463,454,25,40,805,0,B_fire
55,23,29,201417,251455,469,25,39,823,0,B_fire
83,23,31,201399,251398,483,25,40,805,0,B_fire
98,22,29,201781,251467,482,25,39,825,0,B_fire
88,21,29,201799,251536,501,25,41,815,0,B_fire
124,23,30,201619,251962,524,26,41,808,0,B_fire
141,23,29,201889,252461,565,26,39,816,0,B_fire
164,24,30,202064,253389,628,26,39,833,0,B_fire
176,22,30,202359,254210,665,25,39,837,0,B_fire
209,23,30,202527,254963,766,26,42,849,0,B_fire
208,25,32,202526,256181,818,28,40,866,0,B_fire
298,25,32,203158,257637,954,29,40,898,0,B_fire
308,24,33,203357,258955,1024,29,41,889,0,B_fire
360,26,34,203396,259907,1135,29,42,906,0,B_fire
400,24,34,203795,261975,1273,29,40,924,0,B_fire
476,27,35,204369,263780,1382,29,43,954,0,B_fire
490,25,35,204446,264897,1497,32,41,977,0,B_fire
553,28,34,204850,266903,1628,32,42,984,0,B_fire
609,29,35,205421,268880,1781,32,41,1014,0,B_fire
692,29,36,205535,270592,1911,32,43,1050,0,B_fire
717,28,37,206113,272718,2053,35,44,1065,0,B_fire
775,29,38,206637,274216,2175,34,42,1099,0,B_fire
889,31,39,206842,276429,2328,36,44,1117,0,B_fire
886,30,40,207320,278397,2423,36,45,1110,0,B_fire
1008,30,39,208010,280679,2612,37,45,1171,1,B_fire
1073,33,40,208207,283315,2790,37,44,1175,1,B_fire
1059,33,41,208460,283954,2886,40,43,1210,1,B_fire
